Name,Text
CVE-2020-15590_augumented_4,"A vulnerability in the Private Internet Access (PIA) VPN Client for Linux 1.5 through 2.3+ allows outlying attackers to omit an intended VPN killing switch mechanism and read sensitive information via intercepting network traffic. Since 1.5, PIA has supported a “split tunnel” OpenVPN sidestep surrogate. The PIA killswitch & associated iptables firewall is styled to protect you while using the Web. When the murders switch is settings to bloc all inbound and outbound network traffic, privileged applications can continue sent & receiving network traffic if net.ipv4.ip_forward has been permitting in the system kernel parameters. For instance, a Docker container running on a host with the VPN turned off, and the slain switch turned on, can continuing using the internet, leaking the host IP (CWE 200). In PIA 2.4.0+, policy-based routing is enabled by default and is used to direct all forwarded packets to the VPN interface automatically."
CVE-2020-15590_augumented_5,"A vulnerability in the Private Internet Access (PIA) VPN Client for Linux 1.5 through 2.3+ allows remote attackers to evade an intended VPN kill switch mechanism and read sensitive information via intercepting network traffic. Since 1.5, PIA has supported a “splitting tunnel” OpenVPN bypass option. The PIA killswitch & associated iptables firewall is designed to protect you while use the Web. When the kill switch is configured to block all inbound and outbound network traffic, privileged applications can ongoing despatch & receiving network trafficking if net.ipv4.ip_forward has been enabled in the system kernel parameters. Onto example, a Docker container running on a host with the VPN turned off, and the murdered switch turned on, can persist using the internet, leaking the host IP (CWE 200). In PIA 2.4.0+, policy-based itinerary is allowed by default and is employs to direct all conveyed bundled to the VPN interface automatically."
CVE-2020-15590_augumented_6,"A vulnerability in the Private Internet Access (PIA) VPN Clients for Linux 1.5 through 2.3+ allow remote attackers to omit an intended VPN kill switch mechanism and read sensitive informational via intercepting network traffic. Since 1.5, PIA has supported a “split tunnel” OpenVPN bypass option. The PIA killswitch & associated iptables firewall is designed to protected you while utilized the Internet. When the slain switch is setup to block all inbound and outbound network traffic, privileged applications can continue sending & receiving network traffic if net.ipv4.ip_forward has been enabled in the system kernel parameters. Per example, a Docker container running on a host with the VPN turned off, and the murder switch turned on, can continue use the internet, leaking the hosted IP (CWE 200). In PIA 2.4.0+, policy-based paths is enabled by default and is used to direct all dispatched packet to the VPN interface automatically."
CVE-2020-15590_augumented_7,"A vulnerability in the Private Internet Access (PIA) VPN Customer for Linux 1.5 through 2.3+ allows remote attackers to bypass an conceived VPN kill switch mechanism and read sensitive informational via intercepting network smuggling. Since 1.5, PIA has corroborated a “divide tunneling” OpenVPN omit option. The PIA killswitch & associated iptables firewall is designed to protect you while using the Internet. When the kill switch is setting to block all inward and outbound network traffic, privileged applications can persist sending & receiving network traffic if net.ipv4.ip_forward has been enabled in the system kernel parameters. For example, a Docker container running on a host with the VPN turned off, and the murders switch turned on, can continue utilise the internet, leaking the host IP (CWE 200). At PIA 2.4.0+, policy-based routing is enabled by default and is using to direct all forwarded packets to the VPN interface automatically."
CVE-2020-15590_augumented_8,"A vulnerability in the Private Internet Accessed (PIA) VPN Consumers for Linux 1.5 through 2.3+ allows remote attackers to bypass an intended VPN slays switch mechanism and read sensitive information via intercepting network traffic. Because 1.5, PIA has supported a “split tunnel” OpenVPN bypass option. The PIA killswitch & associated iptables firewall is designed to protect you while using the Internet. When the kill switch is configuration to obstruct all inbound and outbound grids traffic, privileged requests can continue sending & receiving network traffic if net.ipv4.ip_forward has been enables in the system kernel parameters. For example, a Docker container running on a receiving with the VPN turned off, and the killing switch turned on, can continue using the internet, leaking the host IP (CWE 200). In PIA 2.4.0+, policy-based routes is enabled by default and is utilized to direct all dispatch package to the VPN interface automatically."
CVE-2020-15590_augumented_9,"A vulnerability in the Privy Internet Access (PIA) VPN Client for Linux 1.5 through 2.3+ allows remote attackers to bypass an conceived VPN kill switch mechanism and read sensitive information via intercepting network traffic. Since 1.5, PIA has supported a “splits tunnel” OpenVPN omit option. The PIA killswitch & associated iptables firewall is designed to protect you while usage the Internet. Whenever the kill switch is configured to block all inbound and outgoing network traffic, privileges asks can continue send & receiving network traffic if net.ipv4.ip_forward has been enabled in the system kernel parameters. For example, a Docker container running on a host with the VPN turned off, and the kill switch turned on, can continuing using the cyber, leaking the host IP (CWE 200). In PIA 2.4.0+, policy-based routing is lets by default and is use to direct all forwarded packet to the VPN interface automatically."
CVE-2020-0884_augumented_0,"A spoofing fragility exists in Microsoft Visual Studio as it includes a reactions URL that is not secured by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_1,"A spoofing vulnerability existed in Microsoft Visual Studio as it includes a reply URL that is not insured by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_2,"A spoofing vulnerability exists in Microsoft Visual Studio as it comprises a reply URL that is not warranty by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_3,"A spoofing vulnerability exists in Microsoft Visual Studio as it encompasses a reply URL that is not ensured by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_4,"A spoofing vulnerability exists in Microsoft Visual Studio as it includes a answering URL that is not secured by SSL, aliases 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_5,"A spoofing vulnerability exists in Microsoft Visual Studio as it includes a reactions URL that is not secured by SSL, nicknames 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_6,"A spoofing vulnerability exists in Microsoft Visual Studio as it includes a replied URL that is not warranty by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_7,"A spoofing vulnerability exists in Microsoft Visual Studio as it includes a responses URL that is not insured by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_8,"A spoofing vulnerability exists in Microsoft Visual Studio as it involves a reply URL that is not secured by SSL, pseudonym 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2020-0884_augumented_9,"una spoofing vulnerability exists in Microsoft Visual Studio as it includes a reactions URL that is not secured by SSL, aka 'Microsoft Visual Studio Spoofing Vulnerability'."
CVE-2018-11749_augumented_0,"When customers are configured to utilized startTLS with RBAC LDAP, at login time, the user's credentials are dispatching via plaintext to the LDAP server. This affects Puppet Corporations 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Undertakings 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS scoring."
CVE-2018-11749_augumented_1,"When user are configure to utilizes startTLS with RBAC LDAP, at login time, the user's credentials are dispatches via plaintext to the LDAP server. This affects Puppet Entrepreneurial 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Corporations 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS score."
CVE-2018-11749_augumented_2,"When user are settings to use startTLS with RBAC LDAP, at login moment, the user's credentials are sent via plaintext to the LDAP busboy. This afflicts Puppet Firms 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Enterprise 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS score."
CVE-2018-11749_augumented_3,"When users are configure to utilizing startTLS with RBAC LDAP, at login time, the user's credentials are sent via plaintext to the LDAP server. This touches Puppet Enterprise 2018.1.3, 2017.3.9, and 2016.4.14, and is fixes in Puppet Business 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS scoring."
CVE-2018-11749_augumented_4,"When users are configured to usage startTLS with RBAC LDAP, at login time, the user's diplomas are expedition via plaintext to the LDAP server. This affects Puppet Corporation 2018.1.3, 2017.3.9, and 2016.4.14, and is fixes in Puppet Enterprising 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS score."
CVE-2018-11749_augumented_5,"When users are configured to use startTLS with RBAC LDAP, at login time, the user's certification are conveyed via plaintext to the LDAP busboy. This affects Puppet Firms 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Businesses 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS notation."
CVE-2018-11749_augumented_6,"When users are configured to use startTLS with RBAC LDAP, at username time, the user's diplomas are conveyed via plaintext to the LDAP server. This affects Puppet Firms 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Firms 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS scoring."
CVE-2018-11749_augumented_7,"When users are configured to uses startTLS with RBAC LDAP, at login period, the user's diplomas are sending via plaintext to the LDAP severs. This affects Puppet Entrepreneurial 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Enterprise 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS score."
CVE-2018-11749_augumented_8,"When users are configured to utilizing startTLS with RBAC LDAP, at login time, the user's credentials are dispatched via plaintext to the LDAP server. This touching Puppet Business 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Entrepreneurial 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS notation."
CVE-2018-11749_augumented_9,"Whenever customers are configured to use startTLS with RBAC LDAP, at login time, the user's certificates are dispatched via plaintext to the LDAP server. This affects Puppet Entrepreneurial 2018.1.3, 2017.3.9, and 2016.4.14, and is fixed in Puppet Company 2018.1.4, 2017.3.10, and 2016.4.15. It scored an 8.5 CVSS score."
CVE-2021-34791_augumented_0,"Dissimilar vulnerabilities in the Application Level Gateway (ALG) for the Network Address Translation (NAT) hallmarks of Cisco Adaptive Security Appliance (ASA) Software and Firepower Danger Defense (FTD) Software could allow an unauthenticated, aloof attacker to bypass the ALG and open unauthorized connections with a host located behind the ALG. Per more information about these vulnerabilities, consults the Details section of this advisory. Note: These shortcomings have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_1,"Innumerable foibles in the Application Level Gateway (ALG) for the Network Address Translation (NAT) trait of Cisco Adaptive Security Appliance (ASA) Software and Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote abuser to bypass the ALG and open unauthorized connections with a host located behind the ALG. Onto more information about these imperfections, see the Details section of this advisory. Note: These vulnerabilities have been publicly deliberated as NAT Slipstreaming."
CVE-2021-34791_augumented_2,"Many frailties in the Application Grades Gateway (ALG) for the Network Address Translation (NAT) feature of Cisco Adaptive Security Appliance (ASA) Software and Firepower Threat Defense (FTD) Software could lets an unauthenticated, remote attacker to bypass the ALG and open unauthorised connections with a host located behind the ALG. For more information about these vulnerabilities, behold the Details section of this advisory. Note: These defects have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_3,"Many imperfections in the Application Level Gateway (ALG) for the Network Tackle Translation (NAT) feature of Cisco Adaptive Assurance Appliance (ASA) Software and Firepower Menace Defense (FTD) Software wo allow an unauthenticated, remote attacker to bypass the ALG and open unauthorized connections with a host located behind the ALG. For more information about these vulnerabilities, see the Details section of this consultancy. Note: These vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_4,"Multiple deficiencies in the Application Level Gateway (ALG) for the Network Deal Translation (NAT) feature of Cisco Adaptive Security Appliance (ASA) Software and Firepower Threat Defensive (FTD) Software could allowing an unauthenticated, remote attacker to bypass the ALG and open unauthorized connections with a reception located behind the ALG. For more information about these defects, see the Details section of this advising. Note: These vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_5,"Multiple drawbacks in the Application Plano Gateway (ALG) for the Network Address Translation (NAT) feature of Cisco Adaptive Security Appliance (ASA) Software and Firepower Risk Defence (FTD) Software could permitting an unauthenticated, remote attacker to bypass the ALG and open unauthorized connections with a host located behind the ALG. For more information about these vulnerabilities, behold the Details section of this consultancy. Note: These vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_6,"Multiple frailties in the Application Level Gateway (ALG) for the Network Deal Translation (NAT) feature of Cisco Adaptive Security Appliance (ASA) Software and Firepower Threat Defenses (FTD) Software could allow an unauthenticated, aloof attacker to bypass the ALG and open unauthorized connections with a host located behind the ALG. In more information about these failings, see the Details section of this counselor. Note: These vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_7,"Multiple vulnerabilities in the Application Level Gateway (ALG) for the Network Address Translation (NATS) feature of Cisco Adaptive Security Appliance (ASA) Software and Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to bypass the ALG and open unauthorized connections with a receiving located behind the ALG. At more information about these drawbacks, seeing the Clarification section of this advisory. Note: Ces vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-34791_augumented_8,"Multiple vulnerabilities in the Application Level Gateway (ALG) for the Network Treating Translation (NAT) feature of Cisco Adaptable Security Appliance (ASA) Software and Firepower Peril Defense (FTD) Software could allowing an unauthenticated, remote attacker to bypass the ALG and open unauthorized connector with a host located behind the ALG. For more information about these vulnerabilities, see the Details section of this counselor. Note: These vulnerabilities have been publicly discussed as NATS Slipstreaming."
CVE-2021-34791_augumented_9,"Various imperfections in the Application Level Gateway (ALG) for the Network Addressing Translation (NAT) feature of Cisco Adaptability Security Appliance (ASA) Software and Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to bypass the ALG and open unauthorised connections with a hosted located behind the ALG. During more information about these vulnerabilities, see the Details section of this advisory. Note: These vulnerabilities have been publicly discussed as NAT Slipstreaming."
CVE-2021-2031_augumented_0,Frailty in the MySQL Server merchandise of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.22 and prior. Easily exploitable vulnerability allowed higher privileged molester with network access via dissimilar protocols to compromise MySQL Waiters. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (finish DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability implications). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_1,Frailty in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.22 and prior. Easily exploitable vulnerability allows alto privileged attacker with network access via several protocols to compromise MySQL Server. Successful assaults of this vulnerability can result in unlicensed skill to cause a hang or periodically repeatable crash (finished DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Available impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_2,Vulnerability in the MySQL Server merchandise of Oracle MySQL (component: Server: Optimizer). Supported versions that are impacted are 8.0.22 and prior. Comfortably exploitable vulnerability lets highest privileged molester with network access via countless protocols to jeopardised MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable accidents (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_3,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.22 and previously. Easily exploitable fragility allows supremo prerogative assailant with network access via assorted protocols to compromise MySQL Server. Successful attacks of this vulnerability can results in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacting). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/una:H).
CVE-2021-2031_augumented_4,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.22 and prior. Easily exploitable frailty authorizes high privileged mugger with network access via assorted protocols to compromise MySQL Server. Successful attacks of this vulnerability can outcomes in unauthorized capacities to cause a hang or frequently repeatable crash (complete DOS) of MySQL Servers. CVSS 3.1 Bases Score 4.9 (Availability impact). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_5,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.22 and prior. Effortless exploitable vulnerability allows high privileged mugger with network access via countless protocols to jeopardize MySQL Busboy. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable accidents (complete DOS) of MySQL Waiters. CVSS 3.1 Foundation Score 4.9 (Availability affecting). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_6,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are afflicted are 8.0.22 and avant. Easily exploitable vulnerability allows high privileged attacker with network access via many protocols to jeopardised MySQL Server. Successful attacks of this vulnerability can findings in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Servers. CVSS 3.1 Base Score 4.9 (Available effect). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/una:H).
CVE-2021-2031_augumented_7,Vulnerability in the MySQL Server product of Oracle MySQL (component: Waiters: Optimizer). Supported versions that are affected are 8.0.22 and beforehand. Easily exploitable vulnerability allows higher privileged aggressor with network access via assorted protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a heng or frequently repeatable accident (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impact). CVSS Vector: (CVSS:3.1/AUDIOVISUAL:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_8,Vulnerability in the MySQL Server product of Oracle MySQL (element: Servers: Optimizer). Supported versions that are affected are 8.0.22 and prior. Conveniently exploitable vulnerability entitles high privileged attacker with network access via multiple protocols to compromised MySQL Server. Successful attacks of this vulnerability can result in unauthorized skill to cause a hang or often repeatable collided (complete DOSS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).
CVE-2021-2031_augumented_9,Vulnerability in the MySQL Server product of Oracle MySQL (elements: Server: Optimizer). Helped versions that are afflicted are 8.0.22 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via many protocols to compromise MySQL Server. Successful aggressions of this vulnerability can result in unauthorized abilities to cause a hang or often repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability influenced). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/KT:N/S:U/C:N/I:N/A:H).
CVE-2021-33903_augumented_0,"Among LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 allows on LANCOM devices, changing the password of the root user via the CLI does not change the codename of the root user for SNMPv3 access. (However, changing the codename of the root user via LANconfig does change the password of the root users for SNMPv3 access.)"
CVE-2021-33903_augumented_1,"For LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 authorizing on LANCOM devices, changing the password of the root user via the CLI does not change the password of the origin user for SNMPv3 access. (However, changing the password of the root user via LANconfig does change the passwords of the roots user for SNMPv3 access.)"
CVE-2021-33903_augumented_2,"For LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 enabled on LANCOM devices, changing the password of the root user via the CLI does not change the password of the root user for SNMPv3 accessed. (However, changing the password of the root user via LANconfig does amendments the codename of the root users for SNMPv3 access.)"
CVE-2021-33903_augumented_3,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 enabled on LANCOM devices, amend the password of the root user via the CLI does not amend the password of the racine user for SNMPv3 access. (However, changing the password of the root username via LANconfig does shift the password of the root user for SNMPv3 access.)"
CVE-2021-33903_augumented_4,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 enabled on LANCOM devices, changing the password of the root user via the CLI does not change the password of the rooted user for SNMPv3 accesses. (Still, changing the password of the root user via LANconfig does altering the password of the root users for SNMPv3 access.)"
CVE-2021-33903_augumented_5,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 enables on LANCOM accoutrements, changing the password of the root username via the CLI does not change the password of the root user for SNMPv3 access. (However, changing the password of the racine user via LANconfig does change the password of the origin user for SNMPv3 access.)"
CVE-2021-33903_augumented_6,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 enables on LANCOM devices, changeable the password of the root user via the CLI does not change the password of the root user for SNMPv3 access. (Nevertheless, alterations the password of the root users via LANconfig does change the password of the root user for SNMPv3 access.)"
CVE-2021-33903_augumented_7,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 permit on LANCOM devices, changing the password of the root user via the CLI does not alterations the password of the root user for SNMPv3 accessed. (However, alterations the password of the root user via LANconfig does alter the password of the root user for SNMPv3 access.)"
CVE-2021-33903_augumented_8,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 permits on LANCOM equipments, changing the password of the root user via the CLI does not shifting the password of the root user for SNMPv3 accessing. (However, changing the codeword of the root user via LANconfig does change the password of the root user for SNMPv3 access.)"
CVE-2021-33903_augumented_9,"In LCOS 10.40 to 10.42.0473-RU3 with SNMPv3 permitting on LANCOM devices, changing the password of the root user via the CLI does not modify the password of the root user for SNMPv3 accesses. (However, changing the password of the rooted user via LANconfig does altered the password of the root user for SNMPv3 access.)"
CVE-2020-25613_augumented_0,"An issuance was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Roby, had not checked the transfer-encoding header valued rigorously. An attacker may conceivably exploit this issue to bypass a inverted proxy (which also has a poor header checked), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_1,"An issue was discover in Roby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Robbie, had not checked the transfer-encoding header value rigidly. An attacker may presumably exploit this issue to bypass a reverse proxy (which also has a poor header verify), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_2,"An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a mere HTTP waiters bundled with Ruby, had not checked the transfer-encoding header value rigorously. An attacker may probably exploit this issue to bypass a inverse proxy (which besides has a poor header audit), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_3,"An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Ruby, had not verifying the transfer-encoding header values rigorously. An attacker may possibly exploit this issuance to bypass a backtrack proxy (which also has a poor header check), which may culminate to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_4,"An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundles with Ruby, had not check the transfer-encoding header value rigorously. An attacker may potentially exploit this question to bypass a inverse proxy (which also has a poorest header check), which maggio lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_5,"An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simply HTTP server bundled with Ruby, had not checked the transfer-encoding letterhead value rigidly. An molester may likely utilised this issue to bypass a reverse proxy (which also has a poor header check), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_6,"An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simply HTTP server bundled with Ruby, had not inspects the transfer-encoding header value thoroughly. An attacker may presumably exploit this issue to bypass a reverse proxy (which also has a poor headers check), which may lead to an HTTP Request Smuggling assault."
CVE-2020-25613_augumented_7,"An issue was discovers in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a mere HTTP server bundled with Ruby, had not checking the transfer-encoding header valued carefully. An aggressor may potentially exploit this issue to bypass a reverse proxy (which also has a poor header check), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_8,"An issuing was found in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Ruby, had not inspect the transfer-encoding header value rigorously. An attacker may probable exploit this issue to bypass a inverse proxy (which similarly has a poor header check), which may lead to an HTTP Request Smuggling attack."
CVE-2020-25613_augumented_9,"An question was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a uncomplicated HTTP server packages with Ruby, had not checked the transfer-encoding header value rigorously. An attacker may probability exploit this issue to bypass a reverse proxy (which apart has a poor header inspection), which may lead to an HTTP Request Smuggling attack."
CVE-2018-13379_augumented_0,"An Abusive Restricted of a Pathname to a Confines Directory (""Path Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal allowing an unauthenticated aggressor to offload system files via special crafted HTTP resources petitions."
CVE-2018-13379_augumented_1,"An Flawed Confines of a Pathname to a Confine Directory (""Way Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal entitles an unauthenticated mugger to download system files via peculiar conceived HTTP resource requests."
CVE-2018-13379_augumented_2,"An Improper Confined of a Pathname to a Restriction Directories (""Path Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal lets an unauthenticated attacker to downloads system files via specially crafted HTTP resources requisitions."
CVE-2018-13379_augumented_3,"An Inappropriate Limit of a Pathname to a Narrow Directories (""Path Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal allows an unauthenticated attacker to unload system files via extraordinaire worded HTTP resource demand."
CVE-2018-13379_augumented_4,"An Incongruous Limitations of a Pathname to a Restrains Directory (""Way Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal enables an unauthenticated abuser to download system files via special crafted HTTP recourse petitions."
CVE-2018-13379_augumented_5,"An Incorrect Limiting of a Pathname to a Narrow Directory (""Path Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal allows an unauthenticated attacker to download system archive via specific worded HTTP resources asked."
CVE-2018-13379_augumented_6,"An Inordinate Restriction of a Pathname to a Narrow Directory (""Route Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web portal allows an unauthenticated attacker to download system file via special worded HTTP resources ask."
CVE-2018-13379_augumented_7,"An Irregular Restricting of a Pathname to a Restricted Directory (""Way Traversal"") in Fortinet FortiOS 6.0.0 to 6.0.4, 5.6.3 to 5.6.7 and 5.4.6 to 5.4.12 and FortiProxy 2.0.0, 1.2.0 to 1.2.8, 1.1.0 to 1.1.6, 1.0.0 to 1.0.7 under SSL VPN web gateway entitles an unauthenticated attacker to downloads system files via peculiar crafted HTTP resource petitions."
